phase,frequency,time,adcvalue
90.00,82700,60260,638.35
90.00,82700,60270,641.97
90.00,82700,60280,652
90.00,82700,60290,639.88
90.00,82700,60300,643.02
90.00,82700,60310,626.03
90.00,82700,60320,625.4
90.00,82700,60330,625.95
90.00,82700,60340,633.27
90.00,82700,60350,630.3
90.00,82700,60360,634.27
90.00,82700,60370,630.69
90.00,82700,60380,618.24
90.00,82700,60390,631.66
90.00,82700,60400,626.82
90.00,82700,60410,632.13
90.00,82700,60420,627.16
90.00,82700,60430,629.14
90.00,82700,60440,621.13
90.00,82700,60450,618.89
90.00,82700,60460,608.38
90.00,82700,60470,624.4
90.00,82700,60480,613.73
90.00,82700,60490,605.19
90.00,82700,60500,603.2
90.00,82700,60510,595.44
90.00,82700,60520,631.4
90.00,82700,60530,613.46
90.00,82700,60540,613.95
90.00,82700,60550,614.6
90.00,82700,60560,615.57
90.00,82700,60570,614.75
90.00,82700,60580,612.25
90.00,82700,60590,616.27
90.00,82700,60600,613.6
90.00,82700,60610,602.15
90.00,82700,60620,607.77
90.00,82700,60630,615.86
90.00,82700,60640,604.17
90.00,82700,60650,610.08
90.00,82700,60660,611.22
90.00,82700,60670,623.14
90.00,82700,60680,608.77
90.00,82700,60690,591.71
90.00,82700,60700,604.7
90.00,82700,60710,599.22
90.00,82700,60720,603.87
90.00,82700,60730,593.69
90.00,82700,60740,610.33
90.00,82700,60750,617
90.00,82700,60760,601.24
90.00,82700,60770,580.72
90.00,82700,60780,586.73
90.00,82700,60790,578.19
90.00,82700,60800,583.17
90.00,82700,60810,596.65
90.00,82700,60820,584.54
90.00,82700,60830,581.93
90.00,82700,60840,583.21
90.00,82700,60850,587.26
90.00,82700,60860,577.93
90.00,82700,60870,581.63
90.00,82700,60880,588.63
90.00,82700,60890,588.66
90.00,82700,60900,596.55
90.00,82700,60910,592.41
90.00,82700,60920,581.13
90.00,82700,60930,582.22
90.00,82700,60940,581.11
90.00,82700,60950,577.07
90.00,82700,60960,587.61
90.00,82700,60970,581.9
90.00,82700,60980,590.48
90.00,82700,60990,590.35
90.00,82700,61000,593.97
90.00,82700,61010,605.82
90.00,82700,61020,605.38
90.00,82700,61030,615.34
90.00,82700,61040,585.94
90.00,82700,61050,611.45
90.00,82700,61060,610.74
90.00,82700,61070,607.04
90.00,82700,61080,592.46
90.00,82700,61090,571.13
90.00,82700,61100,593.13
90.00,82700,61110,580.28
90.00,82700,61120,592.45
90.00,82700,61130,581.43
90.00,82700,61140,574.68
90.00,82700,61150,558.91
90.00,82700,61160,572.63
90.00,82700,61170,564.48
90.00,82700,61180,558.89
90.00,82700,61190,583.23
90.00,82700,61200,575.45
90.00,82700,61210,572.62
90.00,82700,61220,572.97
90.00,82700,61230,550.27
90.00,82700,61240,558.81
90.00,82700,61250,554.13
90.00,82700,61260,560.38
90.00,82700,61270,563.37
90.00,82700,61280,556.06
90.00,82700,61290,556.61
90.00,82700,61300,554.24
90.00,82700,61310,558.26
90.00,82700,61320,572.87
90.00,82700,61330,561.17
90.00,82700,61340,551.32
90.00,82700,61350,571.03
90.00,82700,61360,568.58
90.00,82700,61370,553.51
90.00,82700,61380,558.5
90.00,82700,61390,546.53
90.00,82700,61400,562.41
90.00,82700,61410,561.43
90.00,82700,61420,532.86
90.00,82700,61430,548.44
90.00,82700,61440,547.43
90.00,82700,61450,552.8
90.00,82700,61460,549.65
90.00,82700,61470,542.7
90.00,82700,61480,536.31
90.00,82700,61490,541.18
90.00,82700,61500,534.65
90.00,82700,61510,534.67
90.00,82700,61520,531.94
90.00,82700,61530,517.45
90.00,82700,61540,524.31
90.00,82700,61550,526.15
90.00,82700,61560,520.86
90.00,82700,61570,528.87
90.00,82700,61580,536.26
90.00,82700,61590,538.45
90.00,82700,61600,539.25
90.00,82700,61610,538.42
90.00,82700,61620,532.58
90.00,82700,61630,532.96
90.00,82700,61640,531.48
90.00,82700,61650,537.41
90.00,82700,61660,539.16
90.00,82700,61670,522.95
90.00,82700,61680,528.15
90.00,82700,61690,520.74
90.00,82700,61700,522.49
90.00,82700,61710,511.44
90.00,82700,61720,496.19
90.00,82700,61730,510.26
90.00,82700,61740,508.51
90.00,82700,61750,507.74
90.00,82700,61760,513.73
90.00,82700,61770,497.01
90.00,82700,61780,508.52
90.00,82700,61790,511.68
90.00,82700,61800,511.37
90.00,82700,61810,505.58
90.00,82700,61820,510.2
270.00,82700,61830,504.56
270.00,82700,61840,496.78
270.00,82700,61850,498.8
270.00,82700,61860,500.8
270.00,82700,61870,490.98
270.00,82700,61880,493.42
270.00,82700,61890,508.8
270.00,82700,61900,498.68
270.00,82700,61910,499.88
270.00,82700,61920,496.96
270.00,82700,61930,497.91
270.00,82700,61940,510.11
270.00,82700,61950,525.77
270.00,82700,61960,518.1
270.00,82700,61970,521.95
270.00,82700,61980,530.18
270.00,82700,61990,523.65
270.00,82700,62000,520.03
270.00,82700,62010,533.03
270.00,82700,62020,524.82
270.00,82700,62030,520.14
270.00,82700,62040,533.95
270.00,82700,62050,522.48
270.00,82700,62060,513.26
270.00,82700,62070,522.42
270.00,82700,62080,522.95
270.00,82700,62090,531.18
270.00,82700,62100,539.5
270.00,82700,62110,538.14
270.00,82700,62120,542.86
270.00,82700,62130,546.93
270.00,82700,62140,551.24
270.00,82700,62150,559.51
270.00,82700,62160,545.71
270.00,82700,62170,541.13
270.00,82700,62180,550.71
270.00,82700,62190,543.09
270.00,82700,62200,553.92
270.00,82700,62210,542.17
270.00,82700,62220,551.11
270.00,82700,62230,572.83
270.00,82700,62240,547.83
270.00,82700,62250,564.65
270.00,82700,62260,562.54
270.00,82700,62270,559.32
270.00,82700,62280,567.82
270.00,82700,62290,567.68
270.00,82700,62300,543.43
270.00,82700,62310,553.04
270.00,82700,62320,568.16
270.00,82700,62330,567.71
270.00,82700,62340,563.73
270.00,82700,62350,557.91
270.00,82700,62360,579.51
270.00,82700,62370,570.56
270.00,82700,62380,577.02
270.00,82700,62390,578.21
270.00,82700,62400,580.44
270.00,82700,62410,582.77
270.00,82700,62420,577.22
270.00,82700,62430,593.99
270.00,82700,62440,577.33
270.00,82700,62450,587.33
270.00,82700,62460,583.39
270.00,82700,62470,599.4
270.00,82700,62480,592.67
270.00,82700,62490,600.85
270.00,82700,62500,594.32
270.00,82700,62510,599.79
270.00,82700,62520,608.77
270.00,82700,62530,603.22
270.00,82700,62540,610.6
270.00,82700,62550,611.27
270.00,82700,62560,614.66
270.00,82700,62570,619.21
270.00,82700,62580,617.5
270.00,82700,62590,622.5
270.00,82700,62600,597.8
270.00,82700,62610,612.53
270.00,82700,62620,611.44
270.00,82700,62630,626.19
270.00,82700,62640,630.56
270.00,82700,62650,627.02
270.00,82700,62660,608.52
270.00,82700,62670,627.44
270.00,82700,62680,611.89
270.00,82700,62690,628.05
270.00,82700,62700,639.82
270.00,82700,62710,626.04
270.00,82700,62720,623.88
270.00,82700,62730,629.75
270.00,82700,62740,634.83
270.00,82700,62750,632.56
270.00,82700,62760,624.17
270.00,82700,62770,631.29
270.00,82700,62780,642.84
270.00,82700,62790,627.53
270.00,82700,62800,631.29
270.00,82700,62810,635.87
270.00,82700,62820,654.17
270.00,82700,62830,644.92
270.00,82700,62840,627.72
270.00,82700,62850,636.46
270.00,82700,62860,660.59
270.00,82700,62870,653.69
270.00,82700,62880,644.58
270.00,82700,62890,652.54
270.00,82700,62900,655.69
270.00,82700,62910,652.33
270.00,82700,62920,635.97
270.00,82700,62930,644.79
270.00,82700,62940,650.74
270.00,82700,62950,658.25
270.00,82700,62960,651.05
270.00,82700,62970,659.49
270.00,82700,62980,662.07
270.00,82700,62990,657.76
270.00,82700,63000,671.61
270.00,82700,63010,675.9
270.00,82700,63020,680.23
270.00,82700,63030,660.93
270.00,82700,63040,665.24
270.00,82700,63050,660.78
270.00,82700,63060,664.92
270.00,82700,63070,674.39
270.00,82700,63080,681.31
270.00,82700,63090,684.36
270.00,82700,63100,662.21
270.00,82700,63110,668.08
270.00,82700,63120,690.13
270.00,82700,63130,683.65
270.00,82700,63140,682.45
270.00,82700,63150,677.8
270.00,82700,63160,694.95
270.00,82700,63170,685.3
270.00,82700,63180,701.09
270.00,82700,63190,703.43
270.00,82700,63200,697.89
90.00,82800,63210,696.47
90.00,82800,63220,713.01
90.00,82800,63230,713.61
90.00,82800,63240,706.99
90.00,82800,63250,697.91
90.00,82800,63260,691.33
90.00,82800,63270,685.88
90.00,82800,63280,696.29
90.00,82800,63290,698.75
90.00,82800,63300,698.98
90.00,82800,63310,692.03
90.00,82800,63320,687.46
90.00,82800,63330,697.04
90.00,82800,63340,695.79
90.00,82800,63350,699.31
90.00,82800,63360,689.94
90.00,82800,63370,676.05
90.00,82800,63380,671.76
90.00,82800,63390,668.04
90.00,82800,63400,690.12
90.00,82800,63410,667.59
90.00,82800,63420,678.27
90.00,82800,63430,658.33
90.00,82800,63440,659.54
90.00,82800,63450,693.29
90.00,82800,63460,681.81
90.00,82800,63470,679.56
90.00,82800,63480,691.78
90.00,82800,63490,688.04
90.00,82800,63500,683.16
90.00,82800,63510,664.53
90.00,82800,63520,669.2
90.00,82800,63530,659.62
90.00,82800,63540,669.66
90.00,82800,63550,665.42
90.00,82800,63560,670.8
90.00,82800,63570,674.62
90.00,82800,63580,658.3
90.00,82800,63590,660.45
90.00,82800,63600,663.37
90.00,82800,63610,668.79
90.00,82800,63620,657.77
90.00,82800,63630,654.34
90.00,82800,63640,656.76
90.00,82800,63650,653.34
90.00,82800,63660,654.85
90.00,82800,63670,651.65
90.00,82800,63680,652.57
90.00,82800,63690,659.02
90.00,82800,63700,649.3
90.00,82800,63710,652.36
90.00,82800,63720,655.67
90.00,82800,63730,657.18
90.00,82800,63740,653.38
90.00,82800,63750,657.88
90.00,82800,63760,656.17
90.00,82800,63770,660.56
90.00,82800,63780,663.99
90.00,82800,63790,658.24
90.00,82800,63800,660.45
90.00,82800,63810,656.1
90.00,82800,63820,656.92
90.00,82800,63830,659.42
90.00,82800,63840,653.89
90.00,82800,63850,655.81
90.00,82800,63860,657.5
90.00,82800,63870,655.23
90.00,82800,63880,653.2
90.00,82800,63890,654.53
90.00,82800,63900,652.53
90.00,82800,63910,654.78
90.00,82800,63920,642.86
90.00,82800,63930,652.68
90.00,82800,63940,657.21
90.00,82800,63950,657.63
90.00,82800,63960,652.21
90.00,82800,63970,655.05
90.00,82800,63980,649.55
90.00,82800,63990,653.6
90.00,82800,64000,651.54
90.00,82800,64010,651.05
90.00,82800,64020,657.07
90.00,82800,64030,656.4
90.00,82800,64040,661.79
90.00,82800,64050,650.16
90.00,82800,64060,656.68
90.00,82800,64070,648.18
90.00,82800,64080,654.08
90.00,82800,64090,654.31
90.00,82800,64100,647.97
90.00,82800,64110,654.66
90.00,82800,64120,650.12
90.00,82800,64130,653.04
90.00,82800,64140,649.97
90.00,82800,64150,653.33
90.00,82800,64160,652.73
90.00,82800,64170,656.01
90.00,82800,64180,656.3
90.00,82800,64190,659.97
90.00,82800,64200,649.69
90.00,82800,64210,653
90.00,82800,64220,653
90.00,82800,64230,647.24
90.00,82800,64240,651.87
90.00,82800,64250,645.62
90.00,82800,64260,652.63
90.00,82800,64270,653.27
90.00,82800,64280,652.42
90.00,82800,64290,649.01
90.00,82800,64300,653.55
90.00,82800,64310,645.78
90.00,82800,64320,649.01
90.00,82800,64330,648.39
90.00,82800,64340,645.31
90.00,82800,64350,644.73
90.00,82800,64360,644.97
90.00,82800,64370,647.12
90.00,82800,64380,647.92
90.00,82800,64390,649.81
90.00,82800,64400,647.86
90.00,82800,64410,651.62
90.00,82800,64420,649.84
90.00,82800,64430,650.59
90.00,82800,64440,651.57
90.00,82800,64450,642.26
90.00,82800,64460,650.21
90.00,82800,64470,650.32
90.00,82800,64480,649.73
90.00,82800,64490,650.88
90.00,82800,64500,648.57
90.00,82800,64510,652.29
90.00,82800,64520,653.84
90.00,82800,64530,653.08
90.00,82800,64540,645.73
90.00,82800,64550,647.19
90.00,82800,64560,649.44
90.00,82800,64570,650.25
90.00,82800,64580,651.23
90.00,82800,64590,646.17
90.00,82800,64600,647.23
90.00,82800,64610,660.05
90.00,82800,64620,653.94
90.00,82800,64630,653.39
90.00,82800,64640,653.04
90.00,82800,64650,651.19
90.00,82800,64660,651.62
90.00,82800,64670,656.51
90.00,82800,64680,650.89
90.00,82800,64690,656.14
90.00,82800,64700,656.92
90.00,82800,64710,656.39
90.00,82800,64720,660.58
90.00,82800,64730,657.93
90.00,82800,64740,648.3
90.00,82800,64750,649.85
90.00,82800,64760,641.2
90.00,82800,64770,656.17
90.00,82800,64780,659.65
90.00,82800,64790,655.73
90.00,82800,64800,655.98
90.00,82800,64810,656.3
90.00,82800,64820,654.21
90.00,82800,64830,653.11
90.00,82800,64840,655.13
90.00,82800,64850,652.28
90.00,82800,64860,657.78
90.00,82800,64870,656.47
90.00,82800,64880,661.8
90.00,82800,64890,653.5
90.00,82800,64900,659.11
90.00,82800,64910,657.19
90.00,82800,64920,653.38
90.00,82800,64930,655.76
90.00,82800,64940,654.46
90.00,82800,64950,655.56
90.00,82800,64960,654.14
90.00,82800,64970,657.35
90.00,82800,64980,648.24
90.00,82800,64990,651.96
90.00,82800,65000,647.15
90.00,82800,65010,664.29
90.00,82800,65020,659.78
90.00,82800,65030,656.04
90.00,82800,65040,656.31
90.00,82800,65050,660.88
90.00,82800,65060,664.02
90.00,82800,65070,651.58
90.00,82800,65080,658.63
90.00,82800,65090,661.09
90.00,82800,65100,659.49
90.00,82800,65110,658.74
90.00,82800,65120,662.61
90.00,82800,65130,655.39
270.00,82800,65140,654.73
270.00,82800,65150,660.13
270.00,82800,65160,667.59
270.00,82800,65170,663.42
270.00,82800,65180,672.73
270.00,82800,65190,667.52
270.00,82800,65200,657.05
270.00,82800,65210,663.37
270.00,82800,65220,675.46
270.00,82800,65230,683.83
270.00,82800,65240,669.74
270.00,82800,65250,682.4
270.00,82800,65260,673.85
270.00,82800,65270,685.8
270.00,82800,65280,694.77
270.00,82800,65290,695.89
270.00,82800,65300,693.87
270.00,82800,65310,687.02
270.00,82800,65320,693.37
270.00,82800,65330,702.43
270.00,82800,65340,698.71
270.00,82800,65350,694.12
270.00,82800,65360,697.34
270.00,82800,65370,705.52
270.00,82800,65380,708.99
270.00,82800,65390,692.03
270.00,82800,65400,692
270.00,82800,65410,701.39
270.00,82800,65420,710.73
270.00,82800,65430,714.31
270.00,82800,65440,712.82
270.00,82800,65450,706.62
270.00,82800,65460,717.87
270.00,82800,65470,729.81
270.00,82800,65480,715.44
270.00,82800,65490,711.4
270.00,82800,65500,705.28
270.00,82800,65510,712.6
270.00,82800,65520,710.84
270.00,82800,65530,721.89
270.00,82800,65540,706.23
270.00,82800,65550,712.99
270.00,82800,65560,722.39
270.00,82800,65570,729.61
270.00,82800,65580,731.48
270.00,82800,65590,721.65
270.00,82800,65600,744.39
270.00,82800,65610,739.19
270.00,82800,65620,742.96
270.00,82800,65630,753.91
270.00,82800,65640,744.29
270.00,82800,65650,730.09
270.00,82800,65660,740.01
270.00,82800,65670,752.73
270.00,82800,65680,739.34
270.00,82800,65690,743.27
270.00,82800,65700,762.72
270.00,82800,65710,748.73
270.00,82800,65720,750.49
270.00,82800,65730,759.14
270.00,82800,65740,751.13
270.00,82800,65750,763.13
270.00,82800,65760,753.01
270.00,82800,65770,766.94
270.00,82800,65780,782.15
270.00,82800,65790,775.35
270.00,82800,65800,757.15
270.00,82800,65810,757.62
270.00,82800,65820,753.72
270.00,82800,65830,778.82
270.00,82800,65840,764.44
270.00,82800,65850,764.65
270.00,82800,65860,769.51
270.00,82800,65870,764.5
270.00,82800,65880,756.47
270.00,82800,65890,763.01
270.00,82800,65900,752.7
270.00,82800,65910,762.67
270.00,82800,65920,770.55
270.00,82800,65930,794.6
270.00,82800,65940,778.3
270.00,82800,65950,784.39
270.00,82800,65960,787.07
270.00,82800,65970,776.1
270.00,82800,65980,797.22
270.00,82800,65990,773.38
270.00,82800,66000,775.46
270.00,82800,66010,789.59
270.00,82800,66020,797.84
270.00,82800,66030,805.56
270.00,82800,66040,807.17
270.00,82800,66050,803.68
270.00,82800,66060,808.52
270.00,82800,66070,807.74
270.00,82800,66080,806.76
270.00,82800,66090,813.04
270.00,82800,66100,814.82
270.00,82800,66110,803.47
270.00,82800,66120,799.71
270.00,82800,66130,802.7
270.00,82800,66140,809.94
270.00,82800,66150,799.99
270.00,82800,66160,800
270.00,82800,66170,805.45
270.00,82800,66180,807.16
270.00,82800,66190,800.05
270.00,82800,66200,803.34
270.00,82800,66210,802.12
270.00,82800,66220,800.8
90.00,82900,66230,807.65
90.00,82900,66240,816.76
90.00,82900,66250,813.04
90.00,82900,66260,784.82
90.00,82900,66270,794.38
90.00,82900,66280,791.61
90.00,82900,66290,780.15
90.00,82900,66300,772.13
90.00,82900,66310,799.89
90.00,82900,66320,784.23
90.00,82900,66330,783.72
90.00,82900,66340,792.16
90.00,82900,66350,787.47
90.00,82900,66360,800.07
90.00,82900,66370,784.86
90.00,82900,66380,789.84
90.00,82900,66390,794.23
90.00,82900,66400,786.75
90.00,82900,66410,784.55
90.00,82900,66420,784.66
90.00,82900,66430,778
90.00,82900,66440,792.55
90.00,82900,66450,787.5
90.00,82900,66460,783.41
90.00,82900,66470,783.04
90.00,82900,66480,771.19
90.00,82900,66490,776.17
90.00,82900,66500,779.65
90.00,82900,66510,774.51
90.00,82900,66520,784.05
90.00,82900,66530,781.28
90.00,82900,66540,755.27
90.00,82900,66550,756.84
90.00,82900,66560,770.32
90.00,82900,66570,750.94
90.00,82900,66580,739.48
90.00,82900,66590,768.44
90.00,82900,66600,744.4
90.00,82900,66610,745.85
90.00,82900,66620,746.59
90.00,82900,66630,759.69
90.00,82900,66640,765.43
90.00,82900,66650,755.95
90.00,82900,66660,771.45
90.00,82900,66670,767.1
90.00,82900,66680,750.95
90.00,82900,66690,756.75
90.00,82900,66700,731.83
90.00,82900,66710,734.41
90.00,82900,66720,742.52
90.00,82900,66730,750.23
90.00,82900,66740,743.66
90.00,82900,66750,751.24
90.00,82900,66760,749.81
90.00,82900,66770,743.01
90.00,82900,66780,745.12
90.00,82900,66790,743.19
90.00,82900,66800,742.71
90.00,82900,66810,732.67
90.00,82900,66820,736.91
90.00,82900,66830,726.39
90.00,82900,66840,745.13
90.00,82900,66850,743.8
90.00,82900,66860,750.95
90.00,82900,66870,744.93
90.00,82900,66880,732.27
90.00,82900,66890,720.21
90.00,82900,66900,716.99
90.00,82900,66910,708.21
90.00,82900,66920,712.87
90.00,82900,66930,732.08
90.00,82900,66940,730.19
90.00,82900,66950,728.2
90.00,82900,66960,718.62
90.00,82900,66970,714.72
90.00,82900,66980,724.67
90.00,82900,66990,717.09
90.00,82900,67000,715.8
90.00,82900,67010,708.1
90.00,82900,67020,718.62
90.00,82900,67030,715.33
90.00,82900,67040,717.45
90.00,82900,67050,716.44
90.00,82900,67060,711.19
90.00,82900,67070,704.96
90.00,82900,67080,744.39
90.00,82900,67090,730.7
90.00,82900,67100,712.49
90.00,82900,67110,720.83
90.00,82900,67120,724.32
90.00,82900,67130,730.09
90.00,82900,67140,733.34
90.00,82900,67150,733.64
90.00,82900,67160,726.69
90.00,82900,67170,719.4
90.00,82900,67180,715.4
90.00,82900,67190,703.22
90.00,82900,67200,716.66
90.00,82900,67210,713.33
90.00,82900,67220,712.42
90.00,82900,67230,709.01
90.00,82900,67240,704.46
90.00,82900,67250,708.28
90.00,82900,67260,714.69
90.00,82900,67270,713.15
90.00,82900,67280,732.1
90.00,82900,67290,722.62
90.00,82900,67300,739.93
90.00,82900,67310,706.96
90.00,82900,67320,705.48
90.00,82900,67330,725.35
90.00,82900,67340,728.36
90.00,82900,67350,704.09
90.00,82900,67360,683.71
90.00,82900,67370,703.06
90.00,82900,67380,713.01
90.00,82900,67390,709.97
90.00,82900,67400,718.48
90.00,82900,67410,708.65
90.00,82900,67420,710.48
90.00,82900,67430,702.77
90.00,82900,67440,701.77
90.00,82900,67450,696.52
90.00,82900,67460,698.17
90.00,82900,67470,688.02
90.00,82900,67480,680.12
90.00,82900,67490,678.5
90.00,82900,67500,678.65
90.00,82900,67510,675.33
90.00,82900,67520,671.7
90.00,82900,67530,677.73
90.00,82900,67540,676.46
90.00,82900,67550,674.53
90.00,82900,67560,674.35
90.00,82900,67570,676.15
90.00,82900,67580,680.26
90.00,82900,67590,690.63
90.00,82900,67600,690.36
90.00,82900,67610,677
90.00,82900,67620,689.42
90.00,82900,67630,671.77
90.00,82900,67640,668.34
90.00,82900,67650,671.06
90.00,82900,67660,668.58
90.00,82900,67670,669.57
90.00,82900,67680,673.6
90.00,82900,67690,673.66
90.00,82900,67700,666.7
90.00,82900,67710,672.12
90.00,82900,67720,670.5
90.00,82900,67730,672.17
90.00,82900,67740,666.56
90.00,82900,67750,670.9
90.00,82900,67760,673.42
90.00,82900,67770,673.95
90.00,82900,67780,676.72
90.00,82900,67790,679.7
90.00,82900,67800,673.91
90.00,82900,67810,674.9
90.00,82900,67820,678.63
90.00,82900,67830,678.36
90.00,82900,67840,683.49
90.00,82900,67850,685.17
90.00,82900,67860,682.29
90.00,82900,67870,693.24
90.00,82900,67880,701.51
90.00,82900,67890,701.35
90.00,82900,67900,693.46
90.00,82900,67910,686.37
90.00,82900,67920,697.55
90.00,82900,67930,692.5
90.00,82900,67940,687.5
90.00,82900,67950,702.5
90.00,82900,67960,669.32
90.00,82900,67970,695.09
90.00,82900,67980,697.13
90.00,82900,67990,686.41
90.00,82900,68000,684.52
90.00,82900,68010,671.32
90.00,82900,68020,690.73
90.00,82900,68030,674.01
90.00,82900,68040,688.55
90.00,82900,68050,670.47
90.00,82900,68060,683.38
90.00,82900,68070,703.94
90.00,82900,68080,693.09
90.00,82900,68090,691.49
90.00,82900,68100,678.32
90.00,82900,68110,696.21
90.00,82900,68120,673.59
90.00,82900,68130,673.05
90.00,82900,68140,683.61
90.00,82900,68150,669.72
90.00,82900,68160,667.85
90.00,82900,68170,668.29
90.00,82900,68180,689.54
90.00,82900,68190,676.02
90.00,82900,68200,667.52
90.00,82900,68210,674.02
90.00,82900,68220,667.94
90.00,82900,68230,664.96
90.00,82900,68240,662.27
90.00,82900,68250,659.6
90.00,82900,68260,661.48
90.00,82900,68270,654.68
90.00,82900,68280,655.27
90.00,82900,68290,657.15
90.00,82900,68300,658.83
90.00,82900,68310,655.65
90.00,82900,68320,651.42
90.00,82900,68330,655.28
90.00,82900,68340,650.78
90.00,82900,68350,654.92
90.00,82900,68360,654.08
90.00,82900,68370,660.98
90.00,82900,68380,653.73
90.00,82900,68390,660.34
90.00,82900,68400,651.85
90.00,82900,68410,652.59
90.00,82900,68420,654.18
90.00,82900,68430,650.38
90.00,82900,68440,656.4
90.00,82900,68450,649.98
90.00,82900,68460,649.09
90.00,82900,68470,650.22
90.00,82900,68480,656.69
90.00,82900,68490,650.3
90.00,82900,68500,654.88
90.00,82900,68510,647.72
90.00,82900,68520,647.07
90.00,82900,68530,650.64
90.00,82900,68540,654
90.00,82900,68550,650.36
90.00,82900,68560,651.85
90.00,82900,68570,650.47
90.00,82900,68580,645.19
90.00,82900,68590,649.87
90.00,82900,68600,645.14
90.00,82900,68610,644.41
90.00,82900,68620,643.43
90.00,82900,68630,651.22
90.00,82900,68640,644.05
90.00,82900,68650,650.97
90.00,82900,68660,651.6
90.00,82900,68670,647.72
90.00,82900,68680,645.85
90.00,82900,68690,645.68
90.00,82900,68700,652.64
90.00,82900,68710,650.85
90.00,82900,68720,652.2
90.00,82900,68730,651.11
90.00,82900,68740,648.89
90.00,82900,68750,652.02
90.00,82900,68760,653.52
90.00,82900,68770,650.32
90.00,82900,68780,648.21
90.00,82900,68790,648.63
90.00,82900,68800,651.39
90.00,82900,68810,646.49
90.00,82900,68820,652.41
90.00,82900,68830,652.95
90.00,82900,68840,651.78
90.00,82900,68850,656.83
90.00,82900,68860,659.41
90.00,82900,68870,653.28
90.00,82900,68880,656.36
90.00,82900,68890,659.37
90.00,82900,68900,651.76
90.00,82900,68910,654.1
90.00,82900,68920,656.13
90.00,82900,68930,656.01
90.00,82900,68940,657.52
270.00,82900,68950,657.05
270.00,82900,68960,649.13
270.00,82900,68970,656.89
270.00,82900,68980,670.02
270.00,82900,68990,667.58
270.00,82900,69000,674.02
270.00,82900,69010,667.94
270.00,82900,69020,659.81
270.00,82900,69030,669.38
270.00,82900,69040,680.55
270.00,82900,69050,678.53
270.00,82900,69060,657.75
270.00,82900,69070,664.64
270.00,82900,69080,670.42
270.00,82900,69090,679.74
270.00,82900,69100,680.89
270.00,82900,69110,711.29
270.00,82900,69120,692.84
270.00,82900,69130,692.99
270.00,82900,69140,703
270.00,82900,69150,693.91
270.00,82900,69160,707.63
270.00,82900,69170,699.48
270.00,82900,69180,702.07
270.00,82900,69190,704.43
270.00,82900,69200,695.25
270.00,82900,69210,702.6
270.00,82900,69220,694.48
270.00,82900,69230,703.74
270.00,82900,69240,697.92
270.00,82900,69250,717.08
270.00,82900,69260,707.01
270.00,82900,69270,728.21
270.00,82900,69280,714.38
270.00,82900,69290,706.46
270.00,82900,69300,734.53
270.00,82900,69310,734.65
270.00,82900,69320,714.06
270.00,82900,69330,732.79
270.00,82900,69340,719.34
270.00,82900,69350,709.94
270.00,82900,69360,717.57
270.00,82900,69370,705.84
270.00,82900,69380,719.02
270.00,82900,69390,722.64
270.00,82900,69400,720.54
270.00,82900,69410,708.53
270.00,82900,69420,728.05
270.00,82900,69430,724.67
270.00,82900,69440,725.27
270.00,82900,69450,742.3
270.00,82900,69460,739.6
270.00,82900,69470,741.78
270.00,82900,69480,750.77
270.00,82900,69490,744.01
270.00,82900,69500,746.73
270.00,82900,69510,733.04
270.00,82900,69520,739.37
270.00,82900,69530,735.4
270.00,82900,69540,749.58
270.00,82900,69550,742.39
270.00,82900,69560,739.31
270.00,82900,69570,748.42
270.00,82900,69580,760.16
270.00,82900,69590,751.53
270.00,82900,69600,753.17
270.00,82900,69610,758.17
270.00,82900,69620,753.47
270.00,82900,69630,748.5
270.00,82900,69640,743.8
270.00,82900,69650,749.13
270.00,82900,69660,758.1
270.00,82900,69670,754.68
270.00,82900,69680,767.7
270.00,82900,69690,775.85
270.00,82900,69700,769.62
270.00,82900,69710,757.24
270.00,82900,69720,775.81
270.00,82900,69730,758.41
270.00,82900,69740,755.61
270.00,82900,69750,766.57
270.00,82900,69760,765.75
270.00,82900,69770,768.1
270.00,82900,69780,773.77
270.00,82900,69790,765.19
270.00,82900,69800,769.56
270.00,82900,69810,753.9
270.00,82900,69820,774.6
270.00,82900,69830,758.3
270.00,82900,69840,775.91
270.00,82900,69850,779.32
270.00,82900,69860,786.3
270.00,82900,69870,789.66
270.00,82900,69880,779.67
270.00,82900,69890,788.76
270.00,82900,69900,786.25
270.00,82900,69910,776.63
270.00,82900,69920,770
270.00,82900,69930,783.94
270.00,82900,69940,799.15
270.00,82900,69950,800.53
270.00,82900,69960,802.47
270.00,82900,69970,804.47
270.00,82900,69980,802.83
270.00,82900,69990,798.44
270.00,82900,70000,804.4
270.00,82900,70010,802.22
270.00,82900,70020,806.87
270.00,82900,70030,803.65
270.00,82900,70040,808.82
270.00,82900,70050,806.86
270.00,82900,70060,805.78
270.00,82900,70070,809.62
270.00,82900,70080,802.69
270.00,82900,70090,807.82
270.00,82900,70100,804.65
270.00,82900,70110,807.7
90.00,83000,70120,808.28
90.00,83000,70130,814.09
90.00,83000,70140,812.8
90.00,83000,70150,807.83
90.00,83000,70160,783.14
90.00,83000,70170,775.13
90.00,83000,70180,776.22
90.00,83000,70190,769.05
90.00,83000,70200,772.94
90.00,83000,70210,768.75
90.00,83000,70220,773.83
90.00,83000,70230,777.01
90.00,83000,70240,788.52
90.00,83000,70250,793.8
